,Date,Ticker,Close,High,Low,Open,Volume
140,2018-07-25,ITUB4.SA,17.256521224975586,17.363475903552366,16.884025710009194,16.895090110776298,20243764
141,2018-07-26,ITUB4.SA,16.983610153198242,17.260216684097976,16.858214762141664,17.120068753445846,23964139
142,2018-07-27,ITUB4.SA,17.07579803466797,17.219633989872772,16.90614754598629,17.079486166737446,21688339
143,2018-07-30,ITUB4.SA,17.322908401489258,17.444614424340198,17.123751569817383,17.175385442364675,17641659
144,2018-07-31,ITUB4.SA,16.596359252929688,16.99098367349012,16.55947910281951,16.887718296777198,40266083
145,2018-08-01,ITUB4.SA,16.80479621887207,16.852756731984694,16.564991261501998,16.594504963454582,21425086
146,2018-08-02,ITUB4.SA,16.863832473754883,16.963444103332762,16.531794505764626,16.675678502223352,21424406
147,2018-08-03,ITUB4.SA,17.265968322753906,17.313928857545193,16.98926961799305,16.98926961799305,20476085
148,2018-08-06,ITUB4.SA,17.14052963256836,17.39878149502749,17.044607375551664,17.336062314271707,14914812
149,2018-08-07,ITUB4.SA,17.037221908569336,17.284405582522307,16.793727596730744,17.24751196137853,23634776
150,2018-08-08,ITUB4.SA,16.6387939453125,17.229084121267597,16.627725847550852,17.037239485208406,24458694
151,2018-08-09,ITUB4.SA,16.550230026245117,16.841685988184583,16.42479293495758,16.786345567365135,17557024
152,2018-08-10,ITUB4.SA,15.948878288269043,16.299361741719252,15.782859369722898,16.295673575170508,25223809
153,2018-08-13,ITUB4.SA,16.074312210083008,16.23664174588094,15.66110964660614,15.82712854439509,28346130
154,2018-08-14,ITUB4.SA,16.406362533569336,16.42849872241864,16.14073185509059,16.328887068501075,17940431
155,2018-08-15,ITUB4.SA,16.295682907104492,16.362089077467044,16.04849787305416,16.13335206214623,26565394
156,2018-08-16,ITUB4.SA,16.27353858947754,16.417421343822664,16.184995080056623,16.34732464801103,16968827
157,2018-08-17,ITUB4.SA,15.85665512084961,16.185003796308777,15.841897662014722,16.04849849799033,23012929
158,2018-08-20,ITUB4.SA,15.968995094299316,16.05910945422469,15.747464618756197,15.777501927317878,29124501
159,2018-08-21,ITUB4.SA,15.762479782104492,15.972746989187016,15.619799245447028,15.852594125551295,25410244
160,2018-08-22,ITUB4.SA,16.13796043395996,16.164242928549044,15.582254974827045,15.698653052419543,14992649
161,2018-08-23,ITUB4.SA,15.510917663574219,16.231831455214227,15.51091766357422,16.13045262996725,23189167
162,2018-08-24,ITUB4.SA,15.627313613891602,15.837579667609486,15.46585895316099,15.807542355432824,11644974
163,2018-08-27,ITUB4.SA,16.145465850830078,16.17925796851411,15.717423028912904,15.8075373712702,18281691
164,2018-08-28,ITUB4.SA,16.032819747924805,16.171745443004337,15.89389405284527,16.051593819454393,15209675
165,2018-08-29,ITUB4.SA,16.29940414428711,16.34446068842251,16.051590108743845,16.066609362495452,11660099
166,2018-08-30,ITUB4.SA,15.657350540161133,16.22056438697438,15.646086092828043,16.167996966086623,21014487
167,2018-08-31,ITUB4.SA,15.87136173248291,16.006533801125304,15.649831387731567,15.649831387731567,20846067
168,2018-09-03,ITUB4.SA,15.651630401611328,15.786849234209383,15.651630401611328,15.715483671585327,7336061
169,2018-09-04,ITUB4.SA,15.516427040100098,15.73052394144356,15.388719155265905,15.62159680696038,19958758
170,2018-09-05,ITUB4.SA,15.606568336486816,15.719251593096455,15.328616952877647,15.399983786513603,13287540
171,2018-09-06,ITUB4.SA,16.000944137573242,16.12865188083009,15.535189350522016,15.726750356631618,22281974
172,2018-09-10,ITUB4.SA,16.147438049316406,16.207535186505606,15.963389273025742,16.184998303477748,16120437
173,2018-09-11,ITUB4.SA,15.591533660888672,15.846947984554543,15.501387357385918,15.843191837843944,24332251
174,2018-09-12,ITUB4.SA,15.636610984802246,15.83568437072706,15.527683922923394,15.730513456414787,22141765
175,2018-09-13,ITUB4.SA,15.550223350524902,15.771832440526682,15.478857752644737,15.72675987991103,20057329
176,2018-09-14,ITUB4.SA,15.824413299560547,15.918315755575701,15.520169049859037,15.523925196801711,21237971
177,2018-09-17,ITUB4.SA,16.200014114379883,16.218794840060323,15.707966406858985,15.707966406858985,17493123
178,2018-09-18,ITUB4.SA,16.18500518798828,16.354029447490458,16.064810862483604,16.113639578928826,25197466
179,2018-09-19,ITUB4.SA,16.29768180847168,16.440412968570126,15.93334039618946,15.97090186861104,20664560
180,2018-09-20,ITUB4.SA,16.192514419555664,16.564368207072732,16.17373367926651,16.395343979574434,14726167
181,2018-09-21,ITUB4.SA,16.466711044311523,16.65827095969609,16.263881466195922,16.376564700432606,28743983
182,2018-09-24,ITUB4.SA,16.057289123535156,16.526800138286887,16.008460435800362,16.474215303991606,12200710
183,2018-09-25,ITUB4.SA,16.094860076904297,16.192517509941997,15.749299259840816,15.880762031850834,23247800
184,2018-09-26,ITUB4.SA,16.271387100219727,16.474216595281273,16.143680542256273,16.226314555512523,20750555
185,2018-09-27,ITUB4.SA,16.718360900878906,16.718360900878906,16.331483899313827,16.37655643974164,24503560
186,2018-09-28,ITUB4.SA,16.575634002685547,16.620707775488203,16.339000348127414,16.440415119381452,16223087
187,2018-10-01,ITUB4.SA,16.3896541595459,16.72406028988171,16.246874369819732,16.62636840608137,14104830
188,2018-10-02,ITUB4.SA,17.020875930786133,17.12608256831511,16.772889639588474,16.787919333230533,35923351
189,2018-10-03,ITUB4.SA,17.791152954101562,18.335971318527278,17.61831375590492,17.956477298640387,62555535
190,2018-10-04,ITUB4.SA,17.809934616088867,17.85502250621581,17.340262496616397,17.659638807077968,30873117
191,2018-10-05,ITUB4.SA,17.749814987182617,18.087978410429866,17.629579807075135,18.031618245877368,25641886
192,2018-10-08,ITUB4.SA,18.80563735961914,19.575897425004545,18.595223962758137,19.125013662530087,74232290
193,2018-10-09,ITUB4.SA,18.70794677734375,18.929631247985125,18.550137328010397,18.899571841267825,26109758
194,2018-10-10,ITUB4.SA,18.061668395996094,18.486252416867682,18.061668395996094,18.448678178572646,23876275
195,2018-10-11,ITUB4.SA,17.84751319885254,18.279611195803643,17.697218561121694,18.20822130377982,38571172
196,2018-10-15,ITUB4.SA,18.054157257080078,18.211965425793924,17.982766194470294,18.110517404332576,30577234
197,2018-10-16,ITUB4.SA,18.77557373046875,18.77557373046875,18.140578693105034,18.193181421501702,26245548
198,2018-10-17,ITUB4.SA,18.580190658569336,18.79436022153213,18.452440649356284,18.59897778285535,27909358
199,2018-10-18,ITUB4.SA,18.027860641479492,18.463715905467758,18.027860641479492,18.463715905467758,16734636
200,2018-10-19,ITUB4.SA,18.009065628051758,18.287111336730863,17.93767579346408,18.16687499250148,11907886
201,2018-10-22,ITUB4.SA,18.272090911865234,18.407355802030516,18.208215892507532,18.211972100266266,9730657
202,2018-10-23,ITUB4.SA,18.335960388183594,18.362262360306943,17.92264977321725,17.92264977321725,15978529
203,2018-10-24,ITUB4.SA,17.858779907226562,18.37353991611507,17.772360334800272,18.335965659422694,15444546
204,2018-10-25,ITUB4.SA,18.0654296875,18.354747730415884,17.855017561896865,17.97901013888521,26278008
205,2018-10-26,ITUB4.SA,18.403610229492188,18.403610229492188,17.952724971769864,18.230770982195875,39293629
206,2018-10-29,ITUB4.SA,18.0654296875,18.531344252279396,17.847502712628984,18.38480590952156,43873102
207,2018-10-30,ITUB4.SA,18.59522247314453,18.711701439000997,17.554431502869743,17.753571389055242,48975171
208,2018-10-31,ITUB4.SA,18.505048751831055,18.888301326669055,18.118039969011257,18.786852044037452,27467488
209,2018-11-01,ITUB4.SA,18.770015716552734,18.807601406375202,18.35282065120728,18.604641118007454,25710036
210,2018-11-05,ITUB4.SA,18.97298240661621,18.991775259075133,18.702370204556846,18.792574678022394,29338638
211,2018-11-06,ITUB4.SA,19.093257904052734,19.093257904052734,18.67982118837433,18.69109690130248,27441316
212,2018-11-07,ITUB4.SA,19.112045288085938,19.292452988282136,18.79632907148415,19.15338833865056,26374030
213,2018-11-08,ITUB4.SA,18.84895133972168,19.348833887141968,18.830158487938082,19.1684249466939,23944935
214,2018-11-09,ITUB4.SA,19.085739135742188,19.17218504248758,18.645993679041013,18.792575497941407,26534803
215,2018-11-12,ITUB4.SA,19.138357162475586,19.243594693371445,18.94291394509093,19.040635553783257,14860088
216,2018-11-13,ITUB4.SA,19.066944122314453,19.299973039897047,18.87526069559851,19.138356956683527,21769235
217,2018-11-14,ITUB4.SA,19.23232078552246,19.29997505673141,18.90908858531787,19.051913050643886,30922232
218,2018-11-16,ITUB4.SA,19.8261661529541,19.88254471154816,19.29245644162083,19.35635214136076,32743586
219,2018-11-19,ITUB4.SA,19.81488800048828,19.908851034900284,19.664547632763938,19.747234956846043,22212804
220,2018-11-21,ITUB4.SA,19.557432174682617,19.87314722225251,19.478503412790143,19.726565409928956,18112477
221,2018-11-22,ITUB4.SA,19.512332916259766,19.754757711407315,19.422128426321432,19.732206284338357,7492302
222,2018-11-23,ITUB4.SA,19.489784240722656,19.57435027137752,19.32628820911729,19.512334451228064,13481340
223,2018-11-26,ITUB4.SA,19.168424606323242,19.777304464939377,19.01056709081854,19.59125828142844,24417622
224,2018-11-27,ITUB4.SA,19.81675910949707,19.861860712484958,19.179690895813096,19.309359679616115,19697544
225,2018-11-28,ITUB4.SA,20.312894821166992,20.346720738785233,19.630724601930336,19.788580914710998,21896131
226,2018-11-29,ITUB4.SA,20.493303298950195,20.566593597640942,20.019730716626093,20.081745303594275,16461470
227,2018-11-30,ITUB4.SA,20.307249069213867,20.763908539896917,20.307249069213867,20.329800485092186,24726931
228,2018-12-03,ITUB4.SA,20.05062484741211,20.75563986121585,19.892701601329144,20.75563986121585,27033719
229,2018-12-04,ITUB4.SA,20.0280704498291,20.3157153922323,19.712222656883664,20.107030874509423,26509707
230,2018-12-05,ITUB4.SA,20.03934097290039,20.208544595680305,19.93217896287012,20.07882177758756,15862453
231,2018-12-06,ITUB4.SA,20.21983528137207,20.21983528137207,19.62762290992822,19.74606538421699,21087849
232,2018-12-07,ITUB4.SA,20.05626678466797,20.50183738829175,19.966025963942144,20.095747600802262,19238340
233,2018-12-10,ITUB4.SA,19.52045249938965,20.157786277203627,19.475332095639608,19.994223442409695,17070004
234,2018-12-11,ITUB4.SA,19.695297241210938,19.830659673247347,19.373809941568854,19.796818455815995,22381961
235,2018-12-12,ITUB4.SA,19.83066177368164,19.95474503189481,19.58813728902487,19.796820552665878,36444757
236,2018-12-13,ITUB4.SA,20.180349349975586,20.180349349975586,19.700938759829175,19.819381204146108,18595362
237,2018-12-14,ITUB4.SA,20.033708572387695,20.163431437050814,19.85886529424576,20.01678735084399,13770368
238,2018-12-17,ITUB4.SA,19.497896194458008,20.044988038172047,19.492256600105044,20.022427223070828,16461810
239,2018-12-18,ITUB4.SA,19.814180374145508,19.977793418528282,19.5095195838295,19.588505443714695,16439490
240,2018-12-19,ITUB4.SA,19.54900360107422,20.16960754798792,19.54900360107422,19.943933939663882,16972226
241,2018-12-20,ITUB4.SA,19.543363571166992,19.870590751598193,19.509511979032112,19.73518682149499,30856688
242,2018-12-21,ITUB4.SA,19.453102111816406,19.763404237128857,19.306413036361935,19.690059699401623,31905846
243,2018-12-26,ITUB4.SA,19.029964447021484,19.278207147816506,18.76479777010698,19.233071667956033,21713151
244,2018-12-27,ITUB4.SA,19.3515567779541,19.441826547863606,18.990477698316084,18.990477698316084,15463863
245,2018-12-28,ITUB4.SA,20.0285701751709,20.107556034891473,19.43053368344734,19.537729823826947,15502839
246,2019-01-02,ITUB4.SA,20.883678436279297,20.962697712621498,19.952380693485082,20.003177754218402,28984066
247,2019-01-03,ITUB4.SA,21.227954864501953,21.227954864501953,20.573224075248987,20.74254986789046,24856433
248,2019-01-04,ITUB4.SA,20.872386932373047,21.28441558709459,20.742568181213127,21.00784817397631,28181675
249,2019-01-07,ITUB4.SA,20.911893844604492,21.165883944529483,20.742565485009102,20.770787691431032,19148946
250,2019-01-08,ITUB4.SA,21.177165985107422,21.205385741643628,20.63531884968619,20.985260419112105,22157287
251,2019-01-09,ITUB4.SA,21.498889923095703,21.498889923095703,21.211035172187252,21.391650922342006,23008397
252,2019-01-10,ITUB4.SA,21.35213851928711,21.668215430980148,21.244897093048085,21.402935548894604,28032459
253,2019-01-11,ITUB4.SA,21.22233009338379,21.40859083769177,21.05300413994173,21.22233009338379,15442903
254,2019-01-14,ITUB4.SA,21.380359649658203,21.380359649658203,21.137659462230282,21.20538883938503,19711367
255,2019-01-15,ITUB4.SA,21.047346115112305,21.301336106990593,20.815933390873624,21.267471425264706,46588733
256,2019-01-16,ITUB4.SA,20.985267639160156,21.103796512113735,20.71434519797141,21.08121923543667,19605771
257,2019-01-17,ITUB4.SA,20.985267639160156,21.08121923543667,20.73692247464848,20.906248390524436,29196956
